Project_ID,Project_year,Host_Country,HostInstitute,ZIPcode_Host,Host_city,project_start,Project_end,MainDisciplin,MainDiscNummer
134361,2010,US,Doug Melton laboratory HHMI/SCRB Harvard University,2140,Cambridge,01.01.2011,30.11.2011,Medical sciences,303
134372,2010,JP,Department of Neuropharmacology Faculty of Pharmaceutical Sciences Fukuoka University,814-0180,Fukuoka,01.07.2011,30.06.2012,Medical sciences,303
134376,2010,SE,University Hospital CMIV Linköpings universitet,SE-581 83,Linköping,01.04.2011,31.03.2012,Medical sciences,303
134423,2010,US,Dept. of Applied Physics Stanford University,94305,Stanford,01.04.2011,31.03.2012,Medical sciences,303
134948,2010,NO,Department of Biology Norwegian University of Science and Technology,7491,Trondheim,01.05.2011,31.10.2012,Medical sciences,303
135022,2010,CA,Samuel Lunenfeld Research Institute Mount Sinai Hospital University of Toronto,M5G 1X5,Toronto,01.03.2011,29.02.2012,Medical sciences,303
135838,2010,FR,Laboratoire de Neurophysique et Physiologie UMR 8119 CNRS Université Paris Descartes,75270,Paris Cedex 06,01.01.2011,30.06.2012,Medical sciences,303
135874,2010,US,Department of Cell Biology and Physiology Health Sciences Center University of New Mexico,87131,Albuquerque,01.02.2011,31.01.2012,Medical sciences,303
135890,2010,BE,Ctr. Thrombosis & Vascular Research University of Leuven,3000,Leuven,01.02.2011,31.10.2012,Medical sciences,303
135891,2010,US,"Div. of Metabolism,Endocrinology & Nutrition VA Puget Sound Health Care System University of Washington",98108,Seattle,01.06.2011,31.05.2012,Medical sciences,303
135919,2010,US,Dept. of Physiology University of California Center for the Health Sciences,90095-1751,Los Angeles,01.02.2011,31.01.2012,Medical sciences,303
135953,2010,US,"Gladstone Institute of Neurological Disease University of California, San Francisco",94158,San Francisco,01.03.2011,29.02.2012,Medical sciences,303
136013,2010,US,University of California Dept. of Pharmaceutical Chemistry,94143-0446,San Francisco,01.03.2011,29.02.2012,Medical sciences,303
136469,2011,US,Department of Molecular and Cellular Biology Harvard University,2138,Cambridge,01.07.2011,28.02.2013,Medical sciences,303
136475,2011,US,Department of Neurobiology Harvard Medical School,2115,Boston,01.09.2011,31.08.2013,Medical sciences,303
136480,2011,US,Department of Psychiatry and Behavioral Sciences Stanford University School of Medicine,94305,Stanford,01.04.2012,31.03.2014,Medical sciences,303
136483,2011,US,"Prof. Kent L. Hill Microbiology, Immunology and Molecular Genet University of California Los Angeles",,"Los Angeles, California 90095-1489",01.08.2011,31.07.2012,Medical sciences,303
136594,2011,GB,"Department of Physiology, Development and Neuroscience University of Cambridge",CB2 3DY,Cambridge,01.08.2011,31.07.2013,Medical sciences,303
136880,2011,US,Sanford-Burnham Medical Research Institute at Lake Nona,32827,Orlando,01.07.2011,30.06.2012,Medical sciences,303
136942,2011,US,Pennington Biomedical Research Center Louisiana State University,70808,Baton Rouge,01.07.2011,31.12.2011,Medical sciences,303
136978,2011,US,"Islet Transplantation and Cell Biology, Joslin Diabetes Center, Harvard Medical School",2115,Boston,01.07.2011,30.06.2012,Medical sciences,303
136987,2011,AR,Laboratory of Integrative Neuroscience (LNI) Department of Physics Faculty of Exact and Natural Sciences,1428,Buenos Aires,01.10.2012,30.09.2013,Medical sciences,303
136991,2011,GB,Neurovascular & Neuroradiology Research Unit Dept. Neuroradiology University of Oxford,OX3 9DU,Oxford,01.10.2011,30.09.2012,Medical sciences,303
136996,2011,US,MassGeneral Institute for Neurodegenerative Disease Massachusetts General Hospital,02129-4404,Charlestown,01.08.2011,31.07.2012,Medical sciences,303
137266,2011,CH,Département de génétique médicale Faculté de biologie et de médecine CHUV & Université de Lausanne,1005,Lausanne,01.01.2012,31.12.2012,Medical sciences,303
